OBJECTID,parkName,altPrkName,parkAddr,addressFull,prkAcreage,bcrpPark,parkOprtr,parkClass,ctyOwndPrk,bcrpAmnty,parkDstrct,cnclDstrct,policeDstrct,lgsltvDstrct,friendsGroup,Shape__Area,Shape__Length,perTreeCover18,perGreenSpace18,perUndvlpEst18,undvlpAcreage18,siteID
290,Masonville Cove Environmental Center, ,1000 Frankfurst Ave,"1000 FRANKFURST AVE, BALTIMORE, MD, 21226",60.7040704442,N,State of Maryland,Alternate Provider - Special Use - Facility,N,,Carroll,10,Southern,46,Unknown,2644269.30847168,7385.65695143545,11.6111586682928,95.981003695891,76.854421851565,46.6539489957509,P290
291,Poplar Hill Park, ,Bellemore Rd & Falls Rd,"BELLEMORE RD & FALLS RD, BALTIMORE, MD, 21209",0.689847645595,N,Poplar Hill Parks INC,Alternate Provider - Forest,N,,Druid Hill,5,Northern,41,Unknown,30049.7634277344,887.898160328932,95.9121663169954,99.9499738009472,59.7767313672229,0.412370023429019,P291
292,The Secret Garden, ,2010 Park Ave (Rear),"2010 PARK AVE, BALTIMORE, MD, 21217",0.108592710795,N,Baltimore Greenspace,Alternate Provider - Green Space,N,,Druid Hill,7,Western,40,Unknown,4730.29846191406,278.386037947006,82.0175949927895,92.1203439967692,79.5340013985481,0.086368473597149,P292
293,Fairwood Forest, ,5800-5900 Fairwood Ave,"5800 FAIRWOOD AVE, BALTIMORE, MD, 21206",3.27714574329,N,Baltimore Greenspace,Alternate Provider - Forest,N,,Clifton,2,Northeastern,45,Unknown,142752.468566895,2442.87783495208,98.8705212891656,99.7218997426308,70.8679141165148,2.32245412073335,P293
294,Ash Street Community Garden,Baltimore Free Farm,3509 Ash St,"3509 ASH ST, BALTIMORE, MD, 21211",0.106085735656,N,Baltimore Greenspace,Alternate Provider - Green Space - Garden,N,,Druid Hill,7,Northern,40,Unknown,4621.09460449219,297.716734919443,37.3587945613303,96.6576102669309,,,P294
295,Oakenshawe Green Space, ,3400 Barclay St,"3400 BARCLAY ST, BALTIMORE, MD, 21218",0.344285723178,N,Baltimore Greenspace,Alternate Provider - Green Space,N,,Clifton,14,Northern,43,Unknown,14997.0861816406,578.645385775287,72.8871825415547,96.4103110683257,47.9922095833276,0.165230986774994,P295
296,McAllister Park, ,1800 Barclay St (Rear),"1800 BARCLAY ST, BALTIMORE, MD, 21202 (REAR)",0.301903362954,N,Baltimore Greenspace,Alternate Provider - Green Space,N,,Patterson,12,Eastern,45,Unknown,13150.9104614258,490.49157276947,23.8120700443083,93.0601606375246,21.846511731145,0.0659556174238373,P296
297,Victorine Q. Adams Memorial Garden, ,Adjacent to 3200 Vickers Rd,"3200 VICKERS RD, BALTIMORE, MD, 21216",0.271992114324,N,Baltimore Greenspace,Alternate Provider - Green Space - Garden,N,,Gwynns Falls,7,Northwestern,40,Unknown,11847.9763793945,528.882096749925,21.2142676116043,96.2097604716647,6.75354211042917,0.0183691754540017,P297
298,Mount Clare Street Community Garden, ,1017 Boyd St,"1017 BOYD ST, BALTIMORE, MD, 21223",0.197630392566,N,Baltimore Greenspace,Alternate Provider - Green Space - Garden,N,,Gwynns Falls,9,Southwestern,40,Unknown,8608.77984619141,485.135448941135,65.8947297832899,84.2878921197399,22.626049828623,0.0447161299578154,P298
299,Remington Village Green, ,2812-2822 Fox St,"2812 - 2822 FOX ST, BALTIMORE, MD, 21211",0.102090240761,N,Baltimore Greenspace,Alternate Provider - Green Space - Garden,N,,Druid Hill,14,Northern,43,Unknown,4447.05090332031,267.502517369384,4.95716339785838,91.7307120015111,3.37656218220696,0.00344715424986293,P299
300,Charles M. Halcott Square, ,104 S Duncan St,"104 SOUTH DUNCAN ST, BALTIMORE, MD, 21231",0.0884864733626,N,Baltimore Greenspace,Alternate Provider - Green Space,N,,Patterson,1,Southeastern,46,Unknown,3854.47082519531,270.648052053929,84.9712037177789,99.3953735997907,,,P300
301,North Duncan Street Community Garden, ,502 N Duncan St,"502 NORTH DUNCAN ST, BALTIMORE, MD, 21205",0.0247113232923,N,Baltimore Greenspace,Alternate Provider - Green Space - Garden,N,,Patterson,13,Southeastern,45,Unknown,1076.42523193359,136.83757838946,38.3980407042698,89.0349047831937,,,P301
302,Duncan Street Miracle Garden, ,1800 N Duncan St,"1800 NORTH DUNCAN ST, BALTIMORE, MD, 21213",0.669913640062,N,Baltimore Greenspace,Alternate Provider - Green Space - Garden,N,,Patterson,12,Eastern,45,Unknown,29181.4381103516,973.426263714682,16.8300481766246,75.9818043802409,38.6267003318821,0.258766569309856,P302
303,Brentwood Commons, ,1816 Brentwood Ave,"1816 BRENTWOOD AVE, BALTIMORE, MD, 21202",0.0786666037133,N,Baltimore Greenspace,Alternate Provider - Green Space,N,,Patterson,12,Eastern,45,Unknown,3426.71728515625,247.167989451428,12.2217156617671,48.9609629801296,36.7392473183864,0.0289016337045256,P303
304,Upper Fells Point Community Garden, ,1827 E Pratt St,"1827 EAST PRATT ST, BALTIMORE, MD, 21231",0.104549133108,N,Baltimore Greenspace,Alternate Provider - Green Space - Garden,N,,Patterson,13,Central,46,Unknown,4554.16021728516,290.064930440883,3.04671028711671,72.412224594603,,,P304
305,Pigtown Horseshoe Pit, ,1217 Bayard St,"1217 BAYARD ST, BALTIMORE, MD, 21230",0.0198548692074,N,Baltimore Greenspace,Alternate Provider - Green Space,N,,Carroll,10,Southern,40,Unknown,864.878173828125,164.473194230923,14.7411976057828,14.7411976054896,,,P305
306,Northwood Baseball League, ,1801 Argonne Dr,"1801 ARGONNE DR, BALTIMORE, MD, 21218",5.2521562939,N,Northwood Baseball League,Alternate Provider - Neighborhood Park,Y,,Clifton,14,Northeastern,43,Unknown,228783.928100586,2031.17556774066,15.9338028358352,96.00184818843,51.5794468771201,2.70904400168743,P306
307,Sherwood Gardens, ,Stratford Rd & Greenway,"STRATFORD RD & GREENWAY, BALTIMORE, MD, 21218",6.17576595594,N,Stratford Green,Alternate Provider - Green Space,N,,Clifton,4,Northern,43,Unknown,269016.36517334,2707.5269583718,52.1438407879693,99.932897866503,80.5822576494424,4.97659154080289,P307
308,Guilford Gateway Park, ,E University Pkwy & St Paul St,"EAST UNIVERSITY PKWY & SAINT PAUL ST, BALTIMORE, MD, 21218",2.41319588746,N,Guilford Association,Alternate Provider - Green Space,N,,Clifton,14,Northern,43,Unknown,105118.812866211,1522.40868926689,58.1308955471313,99.7886839878285,92.7617781614152,2.23853236987438,P308
309,The Little Park, ,St Paul St and St Martins Rd,"3702 GREENWAY, BALTIMORE, MD, 21218",1.35829139409,N,Guilford Association,Alternate Provider - Green Space,N,,Clifton,14,Northern,43,Unknown,59167.1730957031,1005.6553400341,73.8019564481658,100.000054870423,31.1929725500566,0.423693156495431,P309
310,Sunken Park, ,Overhill Rd and N Charles St,"OVERHILL RD & N CHARLES ST, BALTIMORE. MD, 21210",1.11594667045,N,Guilford Association,Alternate Provider - Green Space,N,,Druid Hill,14,Northern,41,Unknown,48610.6369018555,871.536080091932,50.3193469240086,99.9999977455302,60.0744823050571,0.670401866651974,P310
311,Bedford Square, ,Bedford Pl & St Paul St,"BEDFORD PL & SAINT PAUL ST, BALTIMORE, MD, 21218",0.0817803707075,N,Guilford Association,Alternate Provider - Green Space,N,,Clifton,4,Northern,43,Unknown,3562.35296630859,291.793752153526,88.6122983878174,99.9998069249578,83.4586589746837,0.0682530737058006,P311
312,Broadway Pier, ,920 S Broadway,"920 SOUTH BROADWAY, BALTIMORE, MD, 21231",0.261245868061,N,Department of Docks & Wharves,Alternate Provider - Civic Space,Y,,Patterson,1,Central,46,Unknown,11379.8699951172,593.590605825311,,20.4127091341993,20.412709134196,0.0533275724810444,P312
313,Broadway Market Square, ,1641 Lancaster St,"1641 LANCASTER ST, BALTIMORE, MD, 21231",0.751186617771,N,Mayor & City Council,Alternate Provider - Civic Space,Y,,Patterson,1,Central,46,Unknown,32721.6890869141,754.505582785183,31.0336082612815,31.0336082612596,5.92775204639217,0.0445286582264957,P313
314,Charles Plaza, ,100 N Charles St,"100 NORTH CHARLES ST, BALTIMORE, MD, 21201",1.11037953454,N,Charles Plaza LLC,Alternate Provider - Civic Space,N,,Carroll,11,Central,40,Unknown,48368.1322021484,1145.40196013796,2.95333353503792,6.5394161381785,2.58150646273129,0.028664634102908,P314
315,Frederick & Brunswick Traffic Island, ,Frederick Ave and Brunswick St,"FREDERICK & BRUNSWICK ST, BALTIMORE, MD. 21223",0.197182602239756,Y,BCRP,Green Space,Y,,Carroll,9,Southwestern,40,Unknown,8589.30859375,428.896458068405,0.20919152342403,53.2851742767672,9.8105016117272,0.0193447571283696,P315
316,Cotwood Place Traffic Island, ,3401 Cotwood Pl,"COTWOOD PL, BALTIMORE, MD, 21215",0.133776899995931,Y,BCRP,Green Space,Y,,Druid Hill,6,Northern,40,Unknown,5827.34503173828,308.139649266768,44.8765173737951,93.5127485295728,90.224244060478,0.120700162347273,P316
317,Mosher Street Park, ,1427 Eutaw Pl,"1427 EUTAW PL, BALTIMORE, MD, 21217",0.197021400063,N,Department of Transportation,Alternate Provider - Mini Park,Y,,Druid Hill,11,Western,40,Unknown,8582.25219726563,391.962112418902,46.7954298552083,65.5947383612447,0.0404307849846012,7.9657617256702e-05,P317
318,Rosedale & Belmont Park, ,1403 Rosedale St,"1403 NORTH ROSEDALE ST, BALTIMORE, MD, 21216",0.0419706263859,N,Department of Housing & Community Development,Alternate Provider - Green Space,Y,,Gwynns Falls,9,Northwestern,40,Unknown,1828.24047851563,182.439192912138,67.3366956886562,99.9999990402875,,,P318
319,Saint Mary & Paca Traffic Island, ,450 St Mary St,"450 SAINT MARY ST, BALTIMORE, MD, 21201",0.0602301868620149,Y,BCRP,Green Space,Y,,Carroll,11,Central,40,Unknown,2623.63739013672,329.711862454073,16.7625459626784,91.3759914990517,16.2906482823224,0.0098119663969721,P319
320,Sarah Ann Park, ,1122 W Saratoga St,"1122 WEST SARATOGA ST, BALTIMORE, MD, 21223",0.138667810894,N,Department of Housing & Community Development,Alternate Provider - Green Space,Y,,Gwynns Falls,9,Southwestern,40,Unknown,6040.36987304688,317.764870859396,35.416802059555,91.5122824763276,37.1427182812108,0.0515052003713556,P320
321,Racheal Wilson Park, ,145 S Calverton Rd,"145 SOUTH CALVERTON RD, BALTIMORE, MD, 21223",0.660402823174808,Y,BCRP,Green Space,Y,,Gwynns Falls,9,Southwestern,40,Unknown,28767.2619018555,1004.04156945355,34.4308508457195,67.8262402196828,0.967224094826786,0.00638762632952041,P321
322,Mighty Park,,3041 Stafford St,"3025 - 3049 STAFFORD ST, BALTIMORE, MD, 21223",1.15465112631717,Y,"Jeremy's Tree Service, LLC",Alternate Provider - Neighborhood Park,N,,Gwynns Falls,9,Southwestern,40,U,50296.8043212891,1016.93877645727,39.8217303711951,92.1205600029279,1.03173543243979,0.0119130400953141,P322
323,Midway Park,,2226 Kirk Ave,"2226 KIRK AVE, BALTIMORE, MD 21218",0.454976980303174,Y,Maryland Transit Authority/BCRP,Mini Park,N,,Clifton,12,Eastern,43,U,19818.8765869141,572.576360201534,9.80174587754111,70.0165587587589,0.0225640592284824,0.000102662096605878,P323
324,Your Playground,,1604 Ellsworth St,"1604 ELLSWORTH ST, BALTIMORE, MD, 21213",0.498685351421296,N,Preston Community Development Corporation,Alternate Provider - Mini Park,N,,Patterson,12,Eastern,45,U,21722.8207397461,590.896694606302,1.25501879415323,91.7712321394702,6.62327449157487,0.0330295638067293,P324
325,Barclay Park,,1719 Barclay St,"1719 BARCLAY ST, BALTIMORE, MD, 21202",0.213892476674932,N,"Greenmount West Properties, LLC",Alternate Provider - Mini Park,N,,Patterson,12,Eastern,45,U,9317.19439697266,390.44854935224,41.7241109833694,82.1644400320724,32.6566521247737,0.0698506867603126,P325
326,Wonderground,,409 E Lanvale St,"409 E LANVALE ST, BALTIMORE, MD, 21202",0.293814175650799,N,"New Greenmount West Community Association, INC",Alternate Provider - Mini Park,N,,Patterson,12,Eastern,45,U,12798.6193237305,522.562785872111,38.2620182106801,82.4920112312934,5.76164447765828,0.0169286934954215,P326
327,Paul Povlock Memorial Park,Hunter's Lot Park,1700 Hunter St,"1700 HUNTER ST, BALTIMORE, MD, 21202",0.209965016577796,N,Daniel Schoch,Alternate Provider - Mini Park,N,,Patterson,12,Eastern,45,U,9146.11053466797,382.54075483367,58.2631089841117,95.3578373874923,52.1109545710543,0.109415624621506,P327
328,26th Street Green,,221-229 E 26th St,"221-229 E 26TH ST, BALTIMORE, MD, 21218",0.126583912927469,N,Department of Transportation,Alternate Provider - Civic Space,Y,,Clifton,12,Northern,43,U,5514.01599121094,371.169759215244,3.56440946026909,4.22398938258506,0.409549926898641,0.000518428356728069,P328
329,The Meadow,,200 W Lexington St,"200 W LEXINGTON ST, BALTIMORE, MD, 21201",0.922557882687612,N,"Downtown Partnership (C-W Superblock, LLC)",Alternate Provider - Mini Park,N,,Carroll,11,Central,40,U,40186.7821044922,801.891292449952,,74.4639657301821,0.111560556387506,0.00102921894064992,P329
331,Wills Park,Inner Harbor,1401 Point St,"1401 POINT ST, BALTIMORE, MD, 21231",0.564947145948792,N,"Waterfront Partnership (Wills Street Pier, LLC)",Alternate Provider - Mini Park,N,,Patterson,12,Central,46,U,24609.1961669922,812.524299491184,,5.75391925828252,5.75391925828268,0.0325068626839872,P331
333,Gwynns Falls / Leakin Park @ Leon Day Park,Gwynns Falls / Leakin Park,1198 N Franklintown Rd,"1198 N FRANKLINTOWN RD, BALTIMORE, MD, 21216",16.0683657900762,Y,BCRP,Neighborhood Park,Y,,Gwynns Falls,9,Northwestern,40,Y,699940.813476563,3520.19294564945,22.8652091138113,92.695964555339,11.0006537326929,1.76763942214171,P245
334,Gwynns Falls / Leakin Park,"Campground, Eagle Drive, Leon Day, Morris Rd & North Avenue, Seminole Avenue, Stokes Drive",4921 Windsor Mill Rd,"4921 WINDSOR MILL RD, BALTIMORE, MD, 21207",864.608158939554,Y,BCRP,Citywide Park,Y,,Gwynns Falls,"7,8,9",Northwestern/Southwestern,40/41,Y,37662482.052124,122378.17819266,94.0019083681646,99.1556336431908,93.8955457293225,811.83504391741,P245
343,Gwynns Falls / Leakin Park @ Morris Road & North Ave,Gwynns Falls / Leakin Park,Morris Rd & W North Ave,"MORRIS RD & W NORTH AVE, BALTIMORE, MD, 21216",33.6547038917169,Y,BCRP,Neighborhood Park,Y,,Gwynns Falls,7,Northwestern,41,Y,1466004.76605225,7032.65829509089,78.55986004656,96.2367386436987,72.0097678283745,24.2348680141147,P245
355,Gwynns Falls / Leakin Park @ Semionole Ave Park,Gwynns Falls / Leakin Park,Seminole Ave & Kevin Rd,"SEMINOLE AVE & KEVIN RD, BALTIMORE, MD, 21229",2.85821151211638,Y,BCRP,Neighborhood Park,Y,,Gwynns Falls,8,Northwestern/Southwestern,41,Y,124504.191711426,1975.42513471978,12.0254457981391,99.8168530380979,99.4846599989952,2.8435047528509,P245
357,Gwynns Falls / Leakin Park @ Campground,Gwynns Falls / Leakin Park,4921 Windsor Mill Rd,"4921 WINDSOR MILL RD, BALTIMORE, MD, 21207",2.17990976088458,Y,BCRP,Special Use - Facility,Y,,Gwynns Falls,7,Northwestern,41,Y,94957.2490844727,1366.43255688385,66.8822508504774,89.234506049438,61.6370738052635,1.34364333731903,P245
365,Gwynns Falls / Leakin Park @ Eagle Drive,Gwynns Falls / Leakin Park,Sloman Dr & Windsor Mill Rd,"SLOMAN DR & WINDSOR MILL RD, BALTIMORE, MD, 21207",68.0686181267712,Y,BCRP,Neighborhood Park,Y,,Gwynns Falls,8,Northwestern,41,Y,2965080.8661499,8573.05309148654,45.2212118945458,91.157788219307,22.6894529260358,15.4445206230712,P245
367,Gwynns Falls / Leakin Park @ Stokes Drive,Gwynns Falls / Leakin Park,Stokes Dr & Wildwood Pkwy,"STOKES DR & WILDWOOD PWKY, BALTIMORE, MD, 21229",6.10371423620247,Y,BCRP,Neighborhood Park,Y,,Gwynns Falls,8,Northwestern,41,Y,265878.855651855,3794.39304980393,13.9294226608503,84.6552712841851,82.9908736796151,5.06556629594027,P245
368,Cloverdale Park,Druid Hill Park,2556 Druid Hill Ave,"2556 DRUID HILL AVE, BALTIMORE, MD, 21217",1.70007642905188,Y,BCRP,Neighborhood Park,Y,,Druid Hill,7,Western,40,Yes,74055.6250610352,1230.06796566554,54.4547354567555,88.901744879467,53.7182961824991,327.170112728636,P368
369,Druid Hill Park, ,900 Druid Park Lake Dr,"900 DRUID PARK LAKE DR, BALTIMORE, MD, 21217",607.342872856028,Y,BCRP,Citywide Park,Y,,Druid Hill,7,Northern/Western,40,Yes,26455961.3657837,40319.8521110548,54.4547354567555,88.901744879467,53.7182961824991,327.170112728636,P367
381,Umbra Street Park, ,Hudson St and Umbra St,"HUDSON ST AND UMBRA ST, BALTIMORE, MD, 21224",2.00823817822551,N,Department of Transportation,Alternate Provider - Mini Park,Y,,Patterson,1,Southeastern,46,U,87479.2049560547,1601.99472258144,,,,,P381
